G6,density,degree_heterogeneity,diameter,meshedness,entrance_degree,entrance_centrality,clustering,modularity
M\E?OI??K@OG?A??_,0.17582417582417584,1.6326530612244898,6,0.13043478260869565,6,0.7115384615384616,0.10476190476190475,0.4140625
M\E?OE??K@O??A?O_,0.17582417582417584,1.6326530612244898,5,0.13043478260869565,6,0.5576923076923077,0.10476190476190475,0.369140625
M\E?GI??K@OG?A?@?,0.17582417582417584,1.9183673469387754,4,0.13043478260869565,6,0.7435897435897436,0.10476190476190475,0.3984375
M\E?GE??K@O??A?P?,0.17582417582417584,1.6326530612244898,5,0.13043478260869565,6,0.7435897435897436,0.10476190476190475,0.3984375
M\E??M??K@OG?A?O?,0.17582417582417584,2.061224489795918,5,0.13043478260869565,6,0.7243589743589743,0.10476190476190475,0.375
M\AGOI??K@OG?@??_,0.17582417582417584,1.6326530612244898,6,0.13043478260869565,6,0.7115384615384616,0.19999999999999998,0.4140625
M\AGOE??K@O??@?O_,0.17582417582417584,1.346938775510204,6,0.13043478260869565,6,0.7115384615384616,0.19999999999999998,0.3984375
M\AGGI??K@OG?@?@?,0.17582417582417584,2.204081632653061,4,0.13043478260869565,6,0.7115384615384616,0.19999999999999998,0.4140625
M\AGGE??K@O??@?P?,0.17582417582417584,1.6326530612244898,5,0.13043478260869565,6,0.7307692307692307,0.19999999999999998,0.3984375
M\AG?M??K@OG?@?O?,0.17582417582417584,2.061224489795918,5,0.13043478260869565,6,0.6794871794871795,0.19999999999999998,0.3984375
M\A?WI??K@OG???@_,0.17582417582417584,1.6326530612244898,6,0.13043478260869565,6,0.7115384615384616,0.19999999999999998,0.4140625
M\A?WE??K@O????P_,0.17582417582417584,1.6326530612244898,5,0.13043478260869565,6,0.6923076923076923,0.19999999999999998,0.4140625
M\A?OM??K@OG???O_,0.17582417582417584,1.7755102040816326,6,0.13043478260869565,6,0.6602564102564102,0.19999999999999998,0.384765625
M[EOOI??K?OH?A??_,0.17582417582417584,1.6326530612244898,6,0.13043478260869565,6,0.7115384615384616,0.10476190476190475,0.34375
M[EOOE??K?O@?A?O_,0.17582417582417584,1.346938775510204,6,0.13043478260869565,6,0.6602564102564102,0.19999999999999998,0.384765625
M[EOGI??K?OH?A?@?,0.17582417582417584,2.204081632653061,4,0.13043478260869565,6,0.6923076923076923,0.08095238095238096,0.349609375
M[EOGE??K?O@?A?P?,0.17582417582417584,1.6326530612244898,5,0.13043478260869565,6,0.6923076923076923,0.10476190476190475,0.349609375
M[EO?M??K?OH?A?O?,0.17582417582417584,2.061224489795918,5,0.13043478260869565,6,0.6217948717948718,0.10476190476190475,0.359375
M[EGOI??K?OG?B??_,0.17582417582417584,1.6326530612244898,6,0.13043478260869565,6,0.7141025641025641,0.0,0.345703125
M[EGOE??K?O??B?O_,0.17582417582417584,1.346938775510204,6,0.13043478260869565,6,0.6726495726495727,0.0,0.359375
M[EGGI??K?OG?B?@?,0.17582417582417584,1.9183673469387754,4,0.13043478260869565,6,0.7153846153846154,0.0,0.349609375
M[EGGE??K?O??B?P?,0.17582417582417584,1.346938775510204,5,0.13043478260869565,6,0.7264957264957266,0.0,0.349609375
M[EG?M??K?OG?B?O?,0.17582417582417584,1.7755102040816326,5,0.13043478260869565,6,0.6747863247863248,0.0,0.359375
M[E?WI??K?OG?A?@_,0.17582417582417584,1.346938775510204,4,0.13043478260869565,6,0.7435897435897436,0.0,0.345703125
M[E?WE??K?O??A?P_,0.17582417582417584,1.346938775510204,5,0.13043478260869565,6,0.6858974358974359,0.0,0.349609375
M[E?OM??K?OG?A?O_,0.17582417582417584,1.4897959183673468,5,0.13043478260869565,6,0.6773504273504274,0.0,0.345703125
M[E?GM??K?OG?A?P?,0.17582417582417584,1.7755102040816326,4,0.13043478260869565,6,0.8269230769230769,0.21428571428571427,0.400390625
M[AWOI??K?OH?@??_,0.17582417582417584,1.9183673469387754,6,0.13043478260869565,6,0.6602564102564102,0.17619047619047618,0.33984375
M[AWOE??K?O@?@?O_,0.17582417582417584,1.346938775510204,6,0.13043478260869565,6,0.6602564102564102,0.2,0.37890625
M[AWGE??K?O@?@?P?,0.17582417582417584,1.9183673469387754,5,0.13043478260869565,6,0.6794871794871795,0.17619047619047618,0.359375
M[AWGI??K?OH?@?@?,0.17582417582417584,2.7755102040816326,4,0.13043478260869565,6,0.6602564102564102,0.16666666666666669,0.33984375
M[AW?M??K?OH?@?O?,0.17582417582417584,2.3469387755102042,5,0.13043478260869565,6,0.6025641025641025,0.17619047619047618,0.359375
M[AOWI??K?OH???@_,0.17582417582417584,1.9183673469387754,6,0.13043478260869565,6,0.6602564102564102,0.17619047619047618,0.33984375
M[AOWE??K?O@???P_,0.17582417582417584,1.6326530612244898,5,0.13043478260869565,6,0.641025641025641,0.2,0.384765625
M[AOOM??K?OH???O_,0.17582417582417584,1.7755102040816326,6,0.13043478260869565,6,0.5576923076923077,0.2,0.384765625
M[AGWI??K?OG?@?@_,0.17582417582417584,1.9183673469387754,4,0.13043478260869565,6,0.7628205128205128,0.3095238095238096,0.462890625
M[AGWE??K?O??@?P_,0.17582417582417584,1.6326530612244898,5,0.13043478260869565,6,0.7628205128205128,0.2380952380952381,0.462890625
M[AGOM??K?OG?@?O_,0.17582417582417584,1.7755102040816326,5,0.13043478260869565,6,0.7226495726495726,0.0,0.39453125
M[AGGM??K?OG?@?P?,0.17582417582417584,2.3469387755102042,4,0.13043478260869565,6,0.7307692307692307,0.1904761904761905,0.39453125
M[A?WM??K?OG???P_,0.17582417582417584,2.061224489795918,5,0.13043478260869565,6,0.7115384615384616,0.11904761904761904,0.39453125
MVE?OI??C@oG?A??_,0.17582417582417584,1.9183673469387754,6,0.13043478260869565,6,0.7115384615384616,0.17619047619047618,0.4140625
MVE?OE??C@o??A?O_,0.17582417582417584,1.9183673469387754,5,0.13043478260869565,6,0.5448717948717948,0.17619047619047618,0.384765625
MVE?GI??C@oG?A?@?,0.17582417582417584,2.204081632653061,4,0.13043478260869565,6,0.7435897435897436,0.17619047619047618,0.3984375
MVE?GE??C@o??A?P?,0.17582417582417584,1.9183673469387754,5,0.13043478260869565,6,0.7435897435897436,0.17619047619047618,0.3984375
MVE??M??C@oG?A?O?,0.17582417582417584,2.3469387755102042,5,0.13043478260869565,6,0.7243589743589743,0.17619047619047618,0.3984375
MVAGOI??C@oG?@??_,0.17582417582417584,1.6326530612244898,6,0.13043478260869565,6,0.7115384615384616,0.2,0.4140625
MVAGOE??C@o??@?O_,0.17582417582417584,1.346938775510204,6,0.13043478260869565,6,0.7115384615384616,0.2,0.3984375
MVAGGI??C@oG?@?@?,0.17582417582417584,2.204081632653061,4,0.13043478260869565,6,0.7115384615384616,0.2,0.4140625
MVAGGE??C@o??@?P?,0.17582417582417584,1.6326530612244898,5,0.13043478260869565,6,0.7307692307692307,0.2,0.3984375
MVAG?M??C@oG?@?O?,0.17582417582417584,2.061224489795918,5,0.13043478260869565,6,0.6794871794871795,0.2,0.3984375
MVA?WI??C@oG???@_,0.17582417582417584,1.6326530612244898,6,0.13043478260869565,6,0.7115384615384616,0.2,0.4140625
MVA?WE??C@o????P_,0.17582417582417584,1.6326530612244898,5,0.13043478260869565,6,0.6923076923076923,0.2,0.4140625
MVA?OM??C@oG???O_,0.17582417582417584,1.7755102040816326,6,0.13043478260869565,6,0.6602564102564102,0.2,0.384765625
MUEOOI??C?oH?A??_,0.17582417582417584,2.204081632653061,6,0.13043478260869565,6,0.6089743589743589,0.08095238095238096,0.375
MUEOOE??C?o@?A?O_,0.17582417582417584,1.9183673469387754,5,0.13043478260869565,6,0.5448717948717948,0.1761904761904762,0.384765625
MUEOGI??C?oH?A?@?,0.17582417582417584,2.7755102040816326,4,0.13043478260869565,6,0.5897435897435898,0.05714285714285714,0.361328125
MUEOGE??C?o@?A?P?,0.17582417582417584,2.204081632653061,4,0.13043478260869565,6,0.5897435897435898,0.08095238095238096,0.361328125
MUEO?M??C?oH?A?O?,0.17582417582417584,2.63265306122449,4,0.13043478260869565,6,0.49358974358974356,0.08095238095238096,0.369140625
MUEGOI??C?oG?B??_,0.17582417582417584,1.9183673469387754,6,0.13043478260869565,6,0.6414529914529914,0.0,0.357421875
MUEGOE??C?o??B?O_,0.17582417582417584,1.6326530612244898,5,0.13043478260869565,6,0.5743589743589743,0.0,0.369140625
MUEGGI??C?oG?B?@?,0.17582417582417584,2.204081632653061,4,0.13043478260869565,6,0.6555555555555556,0.0,0.361328125
MUEGGE??C?o??B?P?,0.17582417582417584,1.6326530612244898,5,0.13043478260869565,6,0.6666666666666666,0.0,0.369140625
MUEG?M??C?oG?B?O?,0.17582417582417584,2.061224489795918,5,0.13043478260869565,6,0.6106837606837607,0.0,0.369140625
MUE?WI??C?oG?A?@_,0.17582417582417584,1.6326530612244898,4,0.13043478260869565,6,0.6923076923076923,0.0,0.3671875
MUE?WE??C?o??A?P_,0.17582417582417584,1.6326530612244898,4,0.13043478260869565,6,0.6089743589743589,0.0,0.361328125
MUE?OM??C?oG?A?O_,0.17582417582417584,1.7755102040816326,5,0.13043478260869565,6,0.6111111111111112,0.0,0.375
MUE?GM??C?oG?A?P?,0.17582417582417584,2.061224489795918,4,0.13043478260869565,6,0.8012820512820512,0.21428571428571427,0.447265625
MUAWOI??C?oH?@??_,0.17582417582417584,2.204081632653061,6,0.13043478260869565,6,0.5576923076923077,0.08095238095238096,0.349609375
MUAWOE??C?o@?@?O_,0.17582417582417584,1.6326530612244898,5,0.13043478260869565,6,0.5576923076923077,0.10476190476190475,0.369140625
MUAWGI??C?oH?@?@?,0.17582417582417584,3.061224489795918,4,0.13043478260869565,6,0.5576923076923077,0.07142857142857142,0.349609375
MUAWGE??C?o@?@?P?,0.17582417582417584,2.204081632653061,4,0.13043478260869565,6,0.5769230769230769,0.08095238095238096,0.369140625
MUAW?M??C?oH?@?O?,0.17582417582417584,2.63265306122449,4,0.13043478260869565,6,0.47435897435897434,0.08095238095238096,0.369140625
MUAOWI??C?oH???@_,0.17582417582417584,2.204081632653061,6,0.13043478260869565,6,0.5576923076923077,0.08095238095238096,0.349609375
MUAOWE??C?o@???P_,0.17582417582417584,1.9183673469387754,5,0.13043478260869565,6,0.5384615384615384,0.10476190476190475,0.384765625
MUAOOM??C?oH???O_,0.17582417582417584,2.061224489795918,5,0.13043478260869565,6,0.40384615384615385,0.10476190476190475,0.384765625
MUAGWI??C?oG?@?@_,0.17582417582417584,1.9183673469387754,4,0.13043478260869565,6,0.7628205128205128,0.3095238095238096,0.462890625
MUAGWE??C?o??@?P_,0.17582417582417584,1.6326530612244898,5,0.13043478260869565,6,0.7628205128205128,0.2380952380952381,0.462890625
MUAGOM??C?oG?@?O_,0.17582417582417584,1.7755102040816326,5,0.13043478260869565,6,0.7226495726495726,0.0,0.39453125
MUAGGM??C?oG?@?P?,0.17582417582417584,2.3469387755102042,4,0.13043478260869565,6,0.7307692307692307,0.1904761904761905,0.39453125
MUA?WM??C?oG???P_,0.17582417582417584,2.061224489795918,5,0.13043478260869565,6,0.7115384615384616,0.11904761904761904,0.39453125
M]COOI??K?_H?A??_,0.17582417582417584,0.9183673469387755,6,0.13043478260869565,4,0.47008547008547,0.0,0.357421875
M]COOE??K?_@?A?O_,0.17582417582417584,0.9183673469387755,5,0.13043478260869565,4,0.4508547008547008,0.0,0.408203125
M]COGI??K?_H?A?@?,0.17582417582417584,1.2040816326530612,5,0.13043478260869565,4,0.41025641025641024,0.0,0.408203125
M]COGE??K?_@?A?P?,0.17582417582417584,0.9183673469387755,5,0.13043478260869565,4,0.4508547008547008,0.0,0.408203125
M]CO?M??K?_H?A?O?,0.17582417582417584,1.346938775510204,5,0.13043478260869565,4,0.36324786324786323,0.0,0.404296875
M]CGOI??K?_G?B??_,0.17582417582417584,0.6326530612244898,6,0.13043478260869565,4,0.41880341880341876,0.0,0.416015625
M]CGOE??K?_??B?O_,0.17582417582417584,0.6326530612244898,6,0.13043478260869565,4,0.41880341880341876,0.0,0.416015625
M]CGGI??K?_G?B?@?,0.17582417582417584,0.6326530612244898,6,0.13043478260869565,4,0.3782051282051282,0.0,0.419921875
M]CGGE??K?_??B?P?,0.17582417582417584,0.3469387755102041,6,0.13043478260869565,4,0.41880341880341876,0.0,0.416015625
M]C?WI??K?_G?A?@_,0.17582417582417584,0.3469387755102041,6,0.13043478260869565,4,0.41880341880341876,0.0,0.412109375
M]CG?M??K?_G?B?O?,0.17582417582417584,0.7755102040816326,6,0.13043478260869565,4,0.344017094017094,0.0,0.416015625
M]C?WE??K?_??A?P_,0.17582417582417584,0.6326530612244898,6,0.13043478260869565,4,0.3782051282051282,0.0,0.419921875
M]C?OM??K?_G?A?O_,0.17582417582417584,0.7755102040816326,6,0.13043478260869565,4,0.344017094017094,0.0,0.416015625
M]?WOE??K?_@?@?O_,0.17582417582417584,0.3469387755102041,6,0.13043478260869565,4,0.41880341880341876,0.0,0.416015625
M]?WOI??K?_H?@??_,0.17582417582417584,0.6326530612244898,6,0.13043478260869565,4,0.3504273504273504,0.0,0.404296875
M]?WGI??K?_H?@?@?,0.17582417582417584,1.2040816326530612,5,0.13043478260869565,4,0.3504273504273504,0.0,0.423828125
M]?WGE??K?_@?@?P?,0.17582417582417584,0.6326530612244898,6,0.13043478260869565,4,0.41880341880341876,0.0,0.416015625
M]?W?M??K?_H?@?O?,0.17582417582417584,1.0612244897959184,5,0.13043478260869565,4,0.31623931623931617,0.0,0.416015625
M]?OWI??K?_H???@_,0.17582417582417584,0.6326530612244898,6,0.13043478260869565,4,0.3504273504273504,0.0,0.412109375
M]?OWE??K?_@???P_,0.17582417582417584,0.6326530612244898,6,0.13043478260869565,4,0.3782051282051282,0.0,0.419921875
M]?OOM??K?_H???O_,0.17582417582417584,0.7755102040816326,6,0.13043478260869565,4,0.28205128205128205,0.0,0.412109375
M\COOI??K@?H?A??_,0.17582417582417584,1.2040816326530612,6,0.13043478260869565,4,0.41025641025641024,0.09523809523809523,0.365234375
M\COOE??K@?@?A?O_,0.17582417582417584,1.2040816326530612,5,0.13043478260869565,4,0.391025641025641,0.09523809523809523,0.408203125
M\COGE??K@?@?A?P?,0.17582417582417584,1.2040816326530612,5,0.13043478260869565,4,0.391025641025641,0.09523809523809523,0.408203125
M\COGI??K@?H?A?@?,0.17582417582417584,1.489795918367347,5,0.13043478260869565,4,0.358974358974359,0.09523809523809523,0.408203125
M\CO?M??K@?H?A?O?,0.17582417582417584,1.6326530612244898,5,0.13043478260869565,4,0.28205128205128205,0.09523809523809523,0.404296875
M\CGOI??K@?G?B??_,0.17582417582417584,0.9183673469387755,6,0.13043478260869565,4,0.358974358974359,0.11904761904761904,0.416015625
M\CGGI??K@?G?B?@?,0.17582417582417584,0.9183673469387755,6,0.13043478260869565,4,0.3269230769230769,0.11904761904761904,0.419921875
M\CGOE??K@???B?O_,0.17582417582417584,0.9183673469387755,6,0.13043478260869565,4,0.358974358974359,0.11904761904761904,0.416015625
M\CGGE??K@???B?P?,0.17582417582417584,0.6326530612244898,6,0.13043478260869565,4,0.358974358974359,0.11904761904761904,0.419921875
M\CG?M??K@?G?B?O?,0.17582417582417584,1.0612244897959184,6,0.13043478260869565,4,0.26282051282051283,0.11904761904761904,0.416015625
M\C?WI??K@?G?A?@_,0.17582417582417584,0.6326530612244898,6,0.13043478260869565,4,0.358974358974359,0.11904761904761904,0.419921875
M\C?OM??K@?G?A?O_,0.17582417582417584,1.0612244897959184,6,0.13043478260869565,4,0.26282051282051283,0.11904761904761904,0.416015625
M\?WOI??K@?H?@??_,0.17582417582417584,0.9183673469387755,6,0.13043478260869565,4,0.3076923076923077,0.11904761904761904,0.423828125
M\C?WE??K@???A?P_,0.17582417582417584,0.9183673469387755,6,0.13043478260869565,4,0.3269230769230769,0.11904761904761904,0.419921875
M\?WOE??K@?@?@?O_,0.17582417582417584,0.6326530612244898,6,0.13043478260869565,4,0.358974358974359,0.11904761904761904,0.416015625
M\?WGI??K@?H?@?@?,0.17582417582417584,1.489795918367347,5,0.13043478260869565,4,0.3076923076923077,0.11904761904761904,0.423828125
M\?W?M??K@?H?@?O?,0.17582417582417584,1.346938775510204,5,0.13043478260869565,4,0.24358974358974358,0.11904761904761904,0.416015625
M\?WGE??K@?@?@?P?,0.17582417582417584,0.9183673469387755,6,0.13043478260869565,4,0.358974358974359,0.11904761904761904,0.416015625
M\?OWI??K@?H???@_,0.17582417582417584,0.9183673469387755,6,0.13043478260869565,4,0.3076923076923077,0.11904761904761904,0.404296875
M\?OWE??K@?@???P_,0.17582417582417584,0.9183673469387755,6,0.13043478260869565,4,0.3269230769230769,0.11904761904761904,0.419921875
M\?OOM??K@?H???O_,0.17582417582417584,1.0612244897959184,6,0.13043478260869565,4,0.1794871794871795,0.11904761904761904,0.412109375
M[CWOE??K??@?B?O_,0.17582417582417584,0.6326530612244898,6,0.13043478260869565,4,0.6346153846153846,0.2380952380952381,0.4921875
M[CWOI??K??H?B??_,0.17582417582417584,0.9183673469387755,6,0.13043478260869565,4,0.6153846153846154,0.14285714285714285,0.408203125
M[CWGI??K??H?B?@?,0.17582417582417584,1.2040816326530612,5,0.13043478260869565,4,0.5833333333333333,0.21428571428571427,0.4765625
M[CWGE??K??@?B?P?,0.17582417582417584,0.6326530612244898,6,0.13043478260869565,4,0.6346153846153846,0.23809523809523808,0.4921875
M[COWI??K??H?A?@_,0.17582417582417584,0.6326530612244898,5,0.13043478260869565,4,0.6153846153846154,0.0,0.4765625
M[CW?M??K??H?B?O?,0.17582417582417584,1.0612244897959184,6,0.13043478260869565,4,0.5705128205128205,0.23809523809523808,0.4921875
M[COWE??K??@?A?P_,0.17582417582417584,0.6326530612244898,6,0.13043478260869565,4,0.6153846153846154,0.0,0.4765625
M[COOM??K??H?A?O_,0.17582417582417584,0.7755102040816326,5,0.13043478260869565,4,0.5705128205128205,0.0,0.349609375
M[COGM??K??H?A?P?,0.17582417582417584,1.0612244897959184,5,0.13043478260869565,4,0.5897435897435898,0.21428571428571427,0.4296875
M[CGWI??K??G?B?@_,0.17582417582417584,0.6326530612244898,6,0.13043478260869565,4,0.5961538461538461,0.23809523809523808,0.462890625
M[CGWE??K????B?P_,0.17582417582417584,0.6326530612244898,6,0.13043478260869565,4,0.5961538461538461,0.2380952380952381,0.462890625
M[CGOM??K??G?B?O_,0.17582417582417584,0.7755102040816326,6,0.13043478260869565,4,0.5709401709401709,0.0,0.39453125
M[CGGM??K??G?B?P?,0.17582417582417584,0.7755102040816326,6,0.13043478260869565,4,0.5705128205128205,0.21428571428571427,0.4296875
M[C?WM??K??G?A?P_,0.17582417582417584,0.7755102040816326,6,0.13043478260869565,4,0.5705128205128205,0.21428571428571427,0.4296875
M[?WWI??K??H?@?@_,0.17582417582417584,0.9183673469387755,5,0.13043478260869565,4,0.5641025641025641,0.3095238095238096,0.462890625
M[?WWE??K??@?@?P_,0.17582417582417584,0.6326530612244898,6,0.13043478260869565,4,0.5961538461538461,0.2380952380952381,0.462890625
M[?WOM??K??H?@?O_,0.17582417582417584,0.7755102040816326,6,0.13043478260869565,4,0.5470085470085468,0.0,0.412109375
M[?WGM??K??H?@?P?,0.17582417582417584,1.346938775510204,5,0.13043478260869565,4,0.5512820512820512,0.1904761904761905,0.39453125
M[?OWM??K??H???P_,0.17582417582417584,1.0612244897959184,6,0.13043478260869565,4,0.5384615384615384,0.11904761904761904,0.412109375
MVCOOE??C@_@?A?O_,0.17582417582417584,1.7755102040816326,5,0.13043478260869565,4,0.3782051282051282,0.18095238095238098,0.408203125
MVCOOI??C@_H?A??_,0.17582417582417584,1.7755102040816326,6,0.13043478260869565,4,0.3974358974358974,0.18095238095238098,0.384765625
MVCOGI??C@_H?A?@?,0.17582417582417584,2.061224489795918,5,0.13043478260869565,4,0.3333333333333333,0.18095238095238098,0.384765625
MVCO?M??C@_H?A?O?,0.17582417582417584,2.2040816326530615,4,0.13043478260869565,4,0.2692307692307692,0.18095238095238098,0.408203125
MVCOGE??C@_@?A?P?,0.17582417582417584,1.7755102040816326,5,0.13043478260869565,4,0.3782051282051282,0.18095238095238098,0.384765625
MVCGOI??C@_G?B??_,0.17582417582417584,1.2040816326530612,6,0.13043478260869565,4,0.34615384615384615,0.19047619047619047,0.416015625
MVCGOE??C@_??B?O_,0.17582417582417584,1.2040816326530612,6,0.13043478260869565,4,0.34615384615384615,0.19047619047619047,0.416015625
MVCGGI??C@_G?B?@?,0.17582417582417584,1.2040816326530612,6,0.13043478260869565,4,0.30128205128205127,0.19047619047619047,0.423828125
MVCGGE??C@_??B?P?,0.17582417582417584,0.9183673469387755,6,0.13043478260869565,4,0.34615384615384615,0.19047619047619047,0.416015625
MVCG?M??C@_G?B?O?,0.17582417582417584,1.346938775510204,5,0.13043478260869565,4,0.25,0.19047619047619047,0.408203125
MVC?WI??C@_G?A?@_,0.17582417582417584,0.9183673469387755,6,0.13043478260869565,4,0.34615384615384615,0.19047619047619047,0.416015625
MVC?WE??C@_??A?P_,0.17582417582417584,1.2040816326530612,6,0.13043478260869565,4,0.30128205128205127,0.19047619047619047,0.423828125
MVC?OM??C@_G?A?O_,0.17582417582417584,1.346938775510204,5,0.13043478260869565,4,0.25,0.19047619047619047,0.416015625
MV?WOE??C@_@?@?O_,0.17582417582417584,0.9183673469387755,6,0.13043478260869565,4,0.34615384615384615,0.19047619047619047,0.416015625
MV?WOI??C@_H?@??_,0.17582417582417584,1.2040816326530612,6,0.13043478260869565,4,0.2692307692307692,0.19047619047619047,0.423828125
MV?WGI??C@_H?@?@?,0.17582417582417584,1.7755102040816326,5,0.13043478260869565,4,0.2692307692307692,0.19047619047619047,0.423828125
MV?WGE??C@_@?@?P?,0.17582417582417584,1.2040816326530612,6,0.13043478260869565,4,0.34615384615384615,0.19047619047619047,0.416015625
MV?W?M??C@_H?@?O?,0.17582417582417584,1.6326530612244898,5,0.13043478260869565,4,0.21794871794871795,0.19047619047619047,0.416015625
MV?OWI??C@_H???@_,0.17582417582417584,1.2040816326530612,6,0.13043478260869565,4,0.2692307692307692,0.19047619047619047,0.423828125
MV?OWE??C@_@???P_,0.17582417582417584,1.2040816326530612,6,0.13043478260869565,4,0.30128205128205127,0.19047619047619047,0.423828125
MUCWOE??C?_@?B?O_,0.17582417582417584,1.2040816326530612,5,0.13043478260869565,4,0.5192307692307692,0.21428571428571433,0.484375
MV?OOM??C@_H???O_,0.17582417582417584,1.346938775510204,5,0.13043478260869565,4,0.16666666666666666,0.19047619047619047,0.39453125
MUCWOI??C?_H?B??_,0.17582417582417584,1.489795918367347,6,0.13043478260869565,4,0.5,0.11904761904761904,0.4453125
MUCWGE??C?_@?B?P?,0.17582417582417584,1.2040816326530612,5,0.13043478260869565,4,0.5192307692307692,0.21428571428571427,0.484375
MUCWGI??C?_H?B?@?,0.17582417582417584,1.7755102040816326,5,0.13043478260869565,4,0.4551282051282051,0.1904761904761905,0.4453125
MUCW?M??C?_H?B?O?,0.17582417582417584,1.6326530612244898,5,0.13043478260869565,4,0.42948717948717946,0.21428571428571427,0.484375
MUCOWI??C?_H?A?@_,0.17582417582417584,1.2040816326530612,5,0.13043478260869565,4,0.4914529914529914,0.0,0.4453125
MUCOWE??C?_@?A?P_,0.17582417582417584,1.2040816326530612,5,0.13043478260869565,4,0.5,0.0,0.4453125
MUCOGM??C?_H?A?P?,0.17582417582417584,1.6326530612244898,4,0.13043478260869565,4,0.4487179487179487,0.21428571428571427,0.453125
MUCOOM??C?_H?A?O_,0.17582417582417584,1.346938775510204,4,0.13043478260869565,4,0.42948717948717946,0.0,0.376953125
MUCGWI??C?_G?B?@_,0.17582417582417584,0.9183673469387755,5,0.13043478260869565,4,0.4807692307692307,0.23809523809523808,0.4765625
MUCGOM??C?_G?B?O_,0.17582417582417584,1.0612244897959184,5,0.13043478260869565,4,0.4341880341880341,0.0,0.416015625
MUCGWE??C?_??B?P_,0.17582417582417584,0.9183673469387755,5,0.13043478260869565,4,0.4807692307692307,0.2380952380952381,0.4765625
MUCGGM??C?_G?B?P?,0.17582417582417584,1.0612244897959184,5,0.13043478260869565,4,0.42948717948717946,0.21428571428571427,0.453125
MUC?WM??C?_G?A?P_,0.17582417582417584,1.0612244897959184,5,0.13043478260869565,4,0.42948717948717946,0.21428571428571427,0.453125
MU?WWE??C?_@?@?P_,0.17582417582417584,0.9183673469387755,5,0.13043478260869565,4,0.4807692307692307,0.2380952380952381,0.4765625
MU?WWI??C?_H?@?@_,0.17582417582417584,1.2040816326530612,5,0.13043478260869565,4,0.4230769230769231,0.3095238095238096,0.4765625
MU?WOM??C?_H?@?O_,0.17582417582417584,1.0612244897959184,5,0.13043478260869565,4,0.38888888888888884,0.0,0.408203125
MU?WGM??C?_H?@?P?,0.17582417582417584,1.6326530612244898,5,0.13043478260869565,4,0.3974358974358974,0.1904761904761905,0.416015625
MU?OWM??C?_H???P_,0.17582417582417584,1.346938775510204,5,0.13043478260869565,4,0.3717948717948718,0.11904761904761904,0.416015625
MZE?OI??G@oG?A??_,0.17582417582417584,0.6326530612244898,8,0.13043478260869565,4,0.7115384615384616,0.2380952380952381,0.541015625
MZE?OE??G@o??A?O_,0.17582417582417584,0.6326530612244898,6,0.13043478260869565,4,0.48717948717948717,0.2380952380952381,0.4921875
MZE?GI??G@oG?A?@?,0.17582417582417584,0.9183673469387755,6,0.13043478260869565,4,0.7435897435897436,0.2380952380952381,0.525390625
MZE?GE??G@o??A?P?,0.17582417582417584,0.6326530612244898,6,0.13043478260869565,4,0.7435897435897436,0.2380952380952381,0.525390625
MZE??M??G@oG?A?O?,0.17582417582417584,1.0612244897959184,6,0.13043478260869565,4,0.7243589743589743,0.2380952380952381,0.525390625
MZAGOI??G@oG?@??_,0.17582417582417584,0.6326530612244898,6,0.13043478260869565,4,0.7115384615384616,0.3333333333333333,0.494140625
MZAGOE??G@o??@?O_,0.17582417582417584,0.3469387755102041,6,0.13043478260869565,4,0.7115384615384616,0.3333333333333333,0.494140625
MZAGGI??G@oG?@?@?,0.17582417582417584,1.2040816326530612,4,0.13043478260869565,4,0.7115384615384616,0.3333333333333333,0.494140625
MZAGGE??G@o??@?P?,0.17582417582417584,0.6326530612244898,5,0.13043478260869565,4,0.7307692307692307,0.3333333333333333,0.494140625
MZAG?M??G@oG?@?O?,0.17582417582417584,1.0612244897959184,5,0.13043478260869565,4,0.6794871794871795,0.3333333333333333,0.494140625
MZA?WI??G@oG???@_,0.17582417582417584,0.6326530612244898,6,0.13043478260869565,4,0.7115384615384616,0.3333333333333333,0.494140625
MZA?WE??G@o????P_,0.17582417582417584,0.6326530612244898,5,0.13043478260869565,4,0.6923076923076923,0.3333333333333333,0.486328125
MZA?OM??G@oG???O_,0.17582417582417584,0.7755102040816326,6,0.13043478260869565,4,0.6602564102564102,0.3333333333333333,0.48828125
MYEOOI??G?oH?A??_,0.17582417582417584,0.6326530612244898,8,0.13043478260869565,4,0.41025641025641024,0.0,0.349609375
MYEOOE??G?o@?A?O_,0.17582417582417584,0.3469387755102041,5,0.13043478260869565,4,0.358974358974359,0.0,0.388671875
MYEOGI??G?oH?A?@?,0.17582417582417584,1.2040816326530612,6,0.13043478260869565,4,0.4358974358974359,0.0,0.365234375
MYEOGE??G?o@?A?P?,0.17582417582417584,0.6326530612244898,6,0.13043478260869565,4,0.48717948717948717,0.0,0.388671875
MYEGOI??G?oG?B??_,0.17582417582417584,0.6326530612244898,6,0.13043478260869565,4,0.48247863247863243,0.0,0.4140625
MYEGOE??G?o??B?O_,0.17582417582417584,0.3469387755102041,6,0.13043478260869565,4,0.4354700854700855,0.0,0.376953125
MYEO?M??G?oH?A?O?,0.17582417582417584,1.0612244897959184,6,0.13043478260869565,4,0.36538461538461536,0.0,0.376953125
