G6,density,degree_heterogeneity,diameter,meshedness,entrance_degree,entrance_centrality,clustering,modularity
M\CGGE??K@?_?B?P?,0.18681318681318682,0.673469387755102,6,0.17391304347826086,4,0.24358974358974358,0.11904761904761904,0.42041522491349487
M\CG?M??K@?g?B?O?,0.18681318681318682,1.1020408163265307,6,0.17391304347826086,4,0.21794871794871795,0.17857142857142858,0.39619377162629754
M\C?WI??K@?g?A?@_,0.18681318681318682,0.673469387755102,6,0.17391304347826086,4,0.3076923076923077,0.2380952380952381,0.43079584775086505
M\C?WE??K@?_?A?P_,0.18681318681318682,0.673469387755102,6,0.17391304347826086,4,0.28846153846153844,0.11904761904761904,0.42041522491349487
M\CO?M??K@?h?A?O?,0.18681318681318682,1.6734693877551021,5,0.17391304347826086,4,0.23076923076923075,0.15476190476190474,0.42387543252595156
M\C?OM??K@?g?A?O_,0.18681318681318682,0.8163265306122449,6,0.17391304347826086,4,0.26282051282051283,0.27380952380952384,0.43079584775086505
M\?WOI??K@?h?@??_,0.18681318681318682,1.2448979591836735,6,0.17391304347826086,4,0.1923076923076923,0.21428571428571433,0.40484429065743943
M\?WOE??K@?`?@?O_,0.18681318681318682,0.673469387755102,6,0.17391304347826086,4,0.1923076923076923,0.11904761904761904,0.39619377162629754
M\?WGI??K@?h?@?@?,0.18681318681318682,2.1020408163265305,5,0.17391304347826086,4,0.1923076923076923,0.20476190476190478,0.39619377162629754
M\?WGE??K@?`?@?P?,0.18681318681318682,1.2448979591836735,5,0.17391304347826086,4,0.1923076923076923,0.11904761904761904,0.39619377162629754
M\?OWI??K@?h???@_,0.18681318681318682,1.2448979591836735,6,0.17391304347826086,4,0.1923076923076923,0.21428571428571433,0.40484429065743943
M\?W?M??K@?h?@?O?,0.18681318681318682,1.6734693877551021,5,0.17391304347826086,4,0.16666666666666666,0.15476190476190474,0.39619377162629754
M\?OWE??K@?`???P_,0.18681318681318682,0.9591836734693878,6,0.17391304347826086,4,0.1923076923076923,0.11904761904761904,0.39619377162629754
M\?OOM??K@?h???O_,0.18681318681318682,1.1020408163265307,6,0.17391304347826086,4,0.14102564102564102,0.17857142857142858,0.40484429065743943
M[CWOI??K??h?B??_,0.18681318681318682,1.2448979591836735,5,0.17391304347826086,4,0.5512820512820512,0.21428571428571433,0.3858131487889273
M[CWOE??K??`?B?O_,0.18681318681318682,0.673469387755102,6,0.17391304347826086,4,0.5470085470085468,0.14285714285714285,0.4480968858131488
M[CWGI??K??h?B?@?,0.18681318681318682,1.816326530612245,5,0.17391304347826086,4,0.5384615384615384,0.29047619047619044,0.42733564013840836
M[CWGE??K??`?B?P?,0.18681318681318682,0.9591836734693878,6,0.17391304347826086,4,0.5384615384615384,0.21428571428571427,0.4480968858131488
M[COWI??K??h?A?@_,0.18681318681318682,0.9591836734693878,5,0.17391304347826086,4,0.5641025641025641,0.09523809523809525,0.38927335640138405
M[CW?M??K??h?B?O?,0.18681318681318682,1.3877551020408163,6,0.17391304347826086,4,0.5384615384615384,0.25,0.4480968858131488
M[COWE??K??`?A?P_,0.18681318681318682,0.673469387755102,6,0.17391304347826086,4,0.5576923076923077,0.0,0.3166089965397924
M[COOM??K??h?A?O_,0.18681318681318682,0.8163265306122449,5,0.17391304347826086,4,0.5576923076923077,0.05952380952380952,0.38927335640138405
M[COGM??K??h?A?P?,0.18681318681318682,1.3877551020408163,5,0.17391304347826086,4,0.5641025641025641,0.2261904761904762,0.42906574394463665
M[CGWI??K??g?B?@_,0.18681318681318682,0.9591836734693878,6,0.17391304347826086,4,0.5641025641025641,0.3095238095238096,0.42041522491349487
M[CGWE??K??_?B?P_,0.18681318681318682,0.673469387755102,6,0.17391304347826086,4,0.5598290598290597,0.14285714285714285,0.42041522491349487
M[CGOM??K??g?B?O_,0.18681318681318682,0.8163265306122449,6,0.17391304347826086,4,0.5598290598290597,0.05952380952380952,0.4031141868512111
M[CGGM??K??g?B?P?,0.18681318681318682,1.1020408163265307,6,0.17391304347826086,4,0.5512820512820512,0.2261904761904762,0.42906574394463665
M[C?WM??K??g?A?P_,0.18681318681318682,0.8163265306122449,6,0.17391304347826086,4,0.5705128205128205,0.17857142857142858,0.42906574394463665
M[?WWI??K??h?@?@_,0.18681318681318682,1.5306122448979593,5,0.17391304347826086,4,0.5256410256410257,0.38571428571428573,0.42041522491349487
M[?WWE??K??`?@?P_,0.18681318681318682,0.9591836734693878,6,0.17391304347826086,4,0.5256410256410257,0.21428571428571433,0.42041522491349487
M[?WOM??K??h?@?O_,0.18681318681318682,1.1020408163265307,6,0.17391304347826086,4,0.5256410256410257,0.03571428571428571,0.3702422145328719
M[?WGM??K??h?@?P?,0.18681318681318682,1.959183673469388,5,0.17391304347826086,4,0.5256410256410257,0.20714285714285713,0.36678200692041524
M[?OWM??K??h???P_,0.18681318681318682,1.3877551020408163,6,0.17391304347826086,4,0.5256410256410257,0.13095238095238093,0.36678200692041524
MVCOOI??C@_h?A??_,0.18681318681318682,1.816326530612245,6,0.17391304347826086,4,0.3333333333333333,0.3,0.4134948096885813
MVCOOE??C@_`?A?O_,0.18681318681318682,1.5306122448979593,5,0.17391304347826086,4,0.26282051282051283,0.18095238095238098,0.3702422145328719
MVCOGI??C@_h?A?@?,0.18681318681318682,2.3877551020408165,4,0.17391304347826086,4,0.23076923076923075,0.2761904761904762,0.42387543252595156
MVCO?M??C@_h?A?O?,0.18681318681318682,2.2448979591836737,4,0.17391304347826086,4,0.21794871794871795,0.2404761904761905,0.4031141868512111
MVCOGE??C@_`?A?P?,0.18681318681318682,1.816326530612245,4,0.17391304347826086,4,0.23076923076923075,0.18095238095238098,0.42387543252595156
MVCGOI??C@_g?B??_,0.18681318681318682,1.2448979591836735,5,0.17391304347826086,4,0.28205128205128205,0.3095238095238095,0.43079584775086505
MVCGGI??C@_g?B?@?,0.18681318681318682,1.5306122448979593,5,0.17391304347826086,4,0.21794871794871795,0.2857142857142857,0.42041522491349487
MVCGGE??C@__?B?P?,0.18681318681318682,0.9591836734693878,5,0.17391304347826086,4,0.21794871794871795,0.19047619047619047,0.39619377162629754
MVCGOE??C@__?B?O_,0.18681318681318682,0.9591836734693878,5,0.17391304347826086,4,0.2564102564102564,0.19047619047619047,0.39619377162629754
MVC?WE??C@__?A?P_,0.18681318681318682,0.9591836734693878,5,0.17391304347826086,4,0.26282051282051283,0.19047619047619047,0.42041522491349487
MVCG?M??C@_g?B?O?,0.18681318681318682,1.3877551020408163,5,0.17391304347826086,4,0.20512820512820512,0.25,0.39619377162629754
MVC?WI??C@_g?A?@_,0.18681318681318682,0.9591836734693878,5,0.17391304347826086,4,0.2948717948717949,0.3095238095238095,0.43079584775086505
MVC?OM??C@_g?A?O_,0.18681318681318682,1.1020408163265307,5,0.17391304347826086,4,0.25,0.34523809523809523,0.43079584775086505
MV?WOI??C@_h?@??_,0.18681318681318682,1.5306122448979593,5,0.17391304347826086,4,0.15384615384615385,0.2857142857142857,0.40484429065743943
MV?WOE??C@_`?@?O_,0.18681318681318682,0.9591836734693878,5,0.17391304347826086,4,0.15384615384615385,0.19047619047619047,0.39619377162629754
MV?WGI??C@_h?@?@?,0.18681318681318682,2.3877551020408165,4,0.17391304347826086,4,0.15384615384615385,0.2761904761904762,0.39619377162629754
MV?W?M??C@_h?@?O?,0.18681318681318682,1.959183673469388,4,0.17391304347826086,4,0.14102564102564102,0.2261904761904762,0.39619377162629754
MV?WGE??C@_`?@?P?,0.18681318681318682,1.5306122448979593,4,0.17391304347826086,4,0.15384615384615385,0.19047619047619047,0.39619377162629754
MV?OWI??C@_h???@_,0.18681318681318682,1.5306122448979593,5,0.17391304347826086,4,0.15384615384615385,0.2857142857142857,0.40484429065743943
MV?OWE??C@_`???P_,0.18681318681318682,1.2448979591836735,5,0.17391304347826086,4,0.15384615384615385,0.19047619047619047,0.39619377162629754
MV?OOM??C@_h???O_,0.18681318681318682,1.3877551020408163,5,0.17391304347826086,4,0.1282051282051282,0.25,0.40484429065743943
MUCWOE??C?_`?B?O_,0.18681318681318682,1.2448979591836735,5,0.17391304347826086,4,0.38888888888888884,0.11904761904761904,0.4342560553633218
MUCWOI??C?_h?B??_,0.18681318681318682,1.816326530612245,5,0.17391304347826086,4,0.3974358974358974,0.1904761904761905,0.3892733564013841
MUCWGE??C?_`?B?P?,0.18681318681318682,1.5306122448979593,5,0.17391304347826086,4,0.3717948717948718,0.1904761904761905,0.4342560553633218
MUCWGI??C?_h?B?@?,0.18681318681318682,2.3877551020408165,4,0.17391304347826086,4,0.3717948717948718,0.26666666666666666,0.39273356401384085
MUCW?M??C?_h?B?O?,0.18681318681318682,1.959183673469388,5,0.17391304347826086,4,0.3717948717948718,0.22619047619047622,0.4342560553633218
MUCOWI??C?_h?A?@_,0.18681318681318682,1.5306122448979593,4,0.17391304347826086,4,0.41025641025641024,0.09523809523809525,0.3892733564013841
MUCOWE??C?_`?A?P_,0.18681318681318682,1.2448979591836735,5,0.17391304347826086,4,0.40384615384615385,0.0,0.3373702422145329
MUCOOM??C?_h?A?O_,0.18681318681318682,1.3877551020408163,4,0.17391304347826086,4,0.40384615384615385,0.05952380952380952,0.3892733564013841
MUCOGM??C?_h?A?P?,0.18681318681318682,1.959183673469388,4,0.17391304347826086,4,0.41025641025641024,0.2261904761904762,0.4498269896193771
MUCGWI??C?_g?B?@_,0.18681318681318682,1.2448979591836735,5,0.17391304347826086,4,0.4230769230769231,0.3095238095238096,0.4307958477508651
MUCGWE??C?__?B?P_,0.18681318681318682,0.9591836734693878,5,0.17391304347826086,4,0.41452991452991456,0.14285714285714285,0.43079584775086505
MUCGGM??C?_g?B?P?,0.18681318681318682,1.3877551020408163,5,0.17391304347826086,4,0.3974358974358974,0.2261904761904762,0.4498269896193771
MUCGOM??C?_g?B?O_,0.18681318681318682,1.1020408163265307,5,0.17391304347826086,4,0.41452991452991456,0.05952380952380952,0.4134948096885814
MUC?WM??C?_g?A?P_,0.18681318681318682,1.1020408163265307,5,0.17391304347826086,4,0.42948717948717946,0.17857142857142858,0.4498269896193771
MU?WWI??C?_h?@?@_,0.18681318681318682,1.816326530612245,4,0.17391304347826086,4,0.34615384615384615,0.38571428571428573,0.4307958477508651
MU?WWE??C?_`?@?P_,0.18681318681318682,1.2448979591836735,5,0.17391304347826086,4,0.34615384615384615,0.21428571428571433,0.43079584775086505
MU?WOM??C?_h?@?O_,0.18681318681318682,1.3877551020408163,5,0.17391304347826086,4,0.34615384615384615,0.03571428571428571,0.3771626297577855
MU?WGM??C?_h?@?P?,0.18681318681318682,2.2448979591836737,4,0.17391304347826086,4,0.34615384615384615,0.20714285714285713,0.3771626297577855
MZE?OI??G@og?A??_,0.18681318681318682,0.673469387755102,8,0.17391304347826086,4,0.7051282051282051,0.4166666666666667,0.5484429065743945
MU?OWM??C?_h???P_,0.18681318681318682,1.6734693877551021,5,0.17391304347826086,4,0.34615384615384615,0.13095238095238093,0.3771626297577855
MZE?GI??G@og?A?@?,0.18681318681318682,1.2448979591836735,6,0.17391304347826086,4,0.717948717948718,0.369047619047619,0.5207612456747404
MZE?GE??G@o_?A?P?,0.18681318681318682,0.673469387755102,6,0.17391304347826086,4,0.717948717948718,0.2976190476190476,0.5207612456747404
MZE??M??G@og?A?O?,0.18681318681318682,1.1020408163265307,6,0.17391304347826086,4,0.717948717948718,0.35714285714285715,0.5207612456747404
MZAGOI??G@og?@??_,0.18681318681318682,0.9591836734693878,5,0.17391304347826086,4,0.6538461538461539,0.4642857142857143,0.4948096885813149
MZE?OE??G@o_?A?O_,0.18681318681318682,0.3877551020408163,6,0.17391304347826086,4,0.47435897435897434,0.3928571428571428,0.5121107266435986
MZAGOE??G@o_?@?O_,0.18681318681318682,0.3877551020408163,6,0.17391304347826086,4,0.6538461538461539,0.39285714285714285,0.5069204152249135
MZAGGI??G@og?@?@?,0.18681318681318682,1.816326530612245,4,0.17391304347826086,4,0.6538461538461539,0.44523809523809527,0.45501730103806226
MZAGGE??G@o_?@?P?,0.18681318681318682,0.9591836734693878,5,0.17391304347826086,4,0.6538461538461539,0.36904761904761907,0.47923875432525953
MZAG?M??G@og?@?O?,0.18681318681318682,1.3877551020408163,5,0.17391304347826086,4,0.6538461538461539,0.40476190476190477,0.47923875432525953
MZA?WI??G@og???@_,0.18681318681318682,0.9591836734693878,5,0.17391304347826086,4,0.6538461538461539,0.4642857142857143,0.4948096885813149
MZA?WE??G@o_???P_,0.18681318681318682,0.673469387755102,5,0.17391304347826086,4,0.6538461538461539,0.39285714285714285,0.5069204152249135
MZA?OM??G@og???O_,0.18681318681318682,0.8163265306122449,6,0.17391304347826086,4,0.6538461538461539,0.4523809523809524,0.4948096885813149
MYEOOI??G?oh?A??_,0.18681318681318682,0.9591836734693878,7,0.17391304347826086,4,0.2564102564102564,0.13095238095238096,0.4221453287197232
MYEOOE??G?o`?A?O_,0.18681318681318682,0.3877551020408163,5,0.17391304347826086,4,0.21794871794871795,0.05952380952380952,0.3892733564013841
MYEOGI??G?oh?A?@?,0.18681318681318682,1.816326530612245,5,0.17391304347826086,4,0.28205128205128205,0.11190476190476191,0.35986159169550175
MYEOGE??G?o`?A?P?,0.18681318681318682,0.9591836734693878,5,0.17391304347826086,4,0.28205128205128205,0.03571428571428571,0.328719723183391
MYEO?M??G?oh?A?O?,0.18681318681318682,1.3877551020408163,5,0.17391304347826086,4,0.2692307692307692,0.07142857142857142,0.35986159169550175
MYEGOI??G?og?B??_,0.18681318681318682,0.9591836734693878,5,0.17391304347826086,4,0.36324786324786323,0.13095238095238096,0.4221453287197232
MYEGOE??G?o_?B?O_,0.18681318681318682,0.3877551020408163,5,0.17391304347826086,4,0.32478632478632474,0.05952380952380952,0.3892733564013841
MYEGGI??G?og?B?@?,0.18681318681318682,1.5306122448979593,5,0.17391304347826086,4,0.38888888888888884,0.11190476190476191,0.35986159169550175
MYEGGE??G?o_?B?P?,0.18681318681318682,0.6734693877551021,5,0.17391304347826086,4,0.38888888888888884,0.03571428571428571,0.35986159169550175
MYEG?M??G?og?B?O?,0.18681318681318682,1.1020408163265307,5,0.17391304347826086,4,0.3846153846153846,0.07142857142857142,0.33217993079584773
MYE?WI??G?og?A?@_,0.18681318681318682,0.6734693877551021,6,0.17391304347826086,4,0.4358974358974359,0.13095238095238096,0.4221453287197232
MYE?WE??G?o_?A?P_,0.18681318681318682,0.3877551020408163,6,0.17391304347826086,4,0.3782051282051282,0.05952380952380952,0.3875432525951557
MYE?OM??G?og?A?O_,0.18681318681318682,0.5306122448979592,6,0.17391304347826086,4,0.3846153846153846,0.11904761904761904,0.4221453287197232
MYE?GM??G?og?A?P?,0.18681318681318682,1.1020408163265307,8,0.17391304347826086,4,0.717948717948718,0.2619047619047619,0.45501730103806226
MYAWOI??G?oh?@??_,0.18681318681318682,1.5306122448979593,5,0.17391304347826086,4,0.3076923076923077,0.11190476190476191,0.3477508650519031
MYAWOE??G?o`?@?O_,0.18681318681318682,0.6734693877551021,5,0.17391304347826086,4,0.3076923076923077,0.03571428571428571,0.328719723183391
MYAWGE??G?o`?@?P?,0.18681318681318682,1.5306122448979593,4,0.17391304347826086,4,0.3076923076923077,0.02619047619047619,0.33217993079584773
MYAWGI??G?oh?@?@?,0.18681318681318682,2.673469387755102,4,0.17391304347826086,4,0.3076923076923077,0.10238095238095238,0.328719723183391
MYAW?M??G?oh?@?O?,0.18681318681318682,1.959183673469388,4,0.17391304347826086,4,0.2948717948717949,0.05238095238095238,0.33217993079584773
MYAOWI??G?oh???@_,0.18681318681318682,1.5306122448979593,5,0.17391304347826086,4,0.3076923076923077,0.11190476190476191,0.3304498269896194
MYAOWE??G?o`???P_,0.18681318681318682,0.9591836734693878,5,0.17391304347826086,4,0.3076923076923077,0.03571428571428571,0.37370242214532867
MYAOOM??G?oh???O_,0.18681318681318682,1.1020408163265307,5,0.17391304347826086,4,0.28205128205128205,0.07142857142857142,0.37370242214532867
MYAGWI??G?og?@?@_,0.18681318681318682,1.5306122448979593,6,0.17391304347826086,4,0.6538461538461539,0.4119047619047619,0.43944636678200694
MYAGWE??G?o_?@?P_,0.18681318681318682,0.9591836734693878,6,0.17391304347826086,4,0.6538461538461539,0.25,0.439446366782007
MYAGOM??G?og?@?O_,0.18681318681318682,1.1020408163265307,6,0.17391304347826086,4,0.6538461538461539,0.07142857142857142,0.3858131487889273
MYAGGM??G?og?@?P?,0.18681318681318682,1.959183673469388,6,0.17391304347826086,4,0.6538461538461539,0.23333333333333334,0.3858131487889273
MYA?WM??G?og???P_,0.18681318681318682,1.3877551020408163,6,0.17391304347826086,4,0.6538461538461539,0.16666666666666669,0.38581314878892736
MXEOOE??G@O`?A?O_,0.18681318681318682,0.673469387755102,6,0.17391304347826086,4,0.2649572649572649,0.05952380952380952,0.3719723183391004
MXEOOI??G@Oh?A??_,0.18681318681318682,1.2448979591836735,7,0.17391304347826086,4,0.31623931623931617,0.13095238095238096,0.4221453287197232
MXEOGI??G@Oh?A?@?,0.18681318681318682,2.1020408163265305,5,0.17391304347826086,4,0.3418803418803419,0.11190476190476191,0.356401384083045
MXEOGE??G@O`?A?P?,0.18681318681318682,1.2448979591836735,5,0.17391304347826086,4,0.34188034188034183,0.03571428571428571,0.3806228373702422
MXEO?M??G@Oh?A?O?,0.18681318681318682,1.6734693877551021,5,0.17391304347826086,4,0.3333333333333333,0.07142857142857142,0.3806228373702422
MXEGOI??G@Og?B??_,0.18681318681318682,1.2448979591836735,5,0.17391304347826086,4,0.41025641025641024,0.13095238095238096,0.4221453287197232
MXEGOE??G@O_?B?O_,0.18681318681318682,0.673469387755102,5,0.17391304347826086,4,0.34615384615384615,0.05952380952380952,0.3892733564013841
MXEGGI??G@Og?B?@?,0.18681318681318682,1.816326530612245,4,0.17391304347826086,4,0.4615384615384615,0.11190476190476191,0.356401384083045
MXEG?M??G@Og?B?O?,0.18681318681318682,1.3877551020408163,5,0.17391304347826086,4,0.4487179487179487,0.07142857142857142,0.3806228373702422
MXEGGE??G@O_?B?P?,0.18681318681318682,0.9591836734693878,5,0.17391304347826086,4,0.4615384615384615,0.03571428571428571,0.3806228373702422
MXE?WE??G@O_?A?P_,0.18681318681318682,0.673469387755102,5,0.17391304347826086,4,0.4487179487179487,0.05952380952380952,0.3875432525951557
MXE?WI??G@Og?A?@_,0.18681318681318682,0.9591836734693878,5,0.17391304347826086,4,0.5042735042735043,0.13095238095238096,0.4221453287197232
MXE?OM??G@Og?A?O_,0.18681318681318682,0.8163265306122449,5,0.17391304347826086,4,0.4358974358974359,0.11904761904761904,0.4221453287197232
MXE?GM??G@Og?A?P?,0.18681318681318682,1.3877551020408163,6,0.17391304347826086,4,0.717948717948718,0.2619047619047619,0.45501730103806226
MXAWGI??G@Oh?@?@?,0.18681318681318682,2.9591836734693877,4,0.17391304347826086,4,0.36752136752136755,0.10238095238095238,0.328719723183391
MXAWOE??G@O`?@?O_,0.18681318681318682,0.9591836734693878,6,0.17391304347826086,4,0.3675213675213675,0.03571428571428571,0.33217993079584773
MXAWGE??G@O`?@?P?,0.18681318681318682,1.816326530612245,5,0.17391304347826086,4,0.3675213675213675,0.02619047619047619,0.33217993079584773
MXAOWI??G@Oh???@_,0.18681318681318682,1.816326530612245,5,0.17391304347826086,4,0.36752136752136755,0.11190476190476191,0.3477508650519031
MXAW?M??G@Oh?@?O?,0.18681318681318682,2.2448979591836737,5,0.17391304347826086,4,0.358974358974359,0.05238095238095238,0.33217993079584773
MXAOWE??G@O`???P_,0.18681318681318682,1.2448979591836735,5,0.17391304347826086,4,0.3675213675213675,0.03571428571428571,0.3633217993079585
MXAOOM??G@Oh???O_,0.18681318681318682,1.3877551020408163,6,0.17391304347826086,4,0.35042735042735046,0.07142857142857142,0.37370242214532867
MXAGWI??G@Og?@?@_,0.18681318681318682,1.816326530612245,4,0.17391304347826086,4,0.6538461538461539,0.4119047619047619,0.439446366782007
MXAWOI??G@Oh?@??_,0.18681318681318682,1.816326530612245,5,0.17391304347826086,4,0.36752136752136755,0.11190476190476191,0.3477508650519031
MXAGWE??G@O_?@?P_,0.18681318681318682,1.2448979591836735,5,0.17391304347826086,4,0.6538461538461539,0.25,0.439446366782007
MXAGOM??G@Og?@?O_,0.18681318681318682,1.3877551020408163,5,0.17391304347826086,4,0.6538461538461539,0.07142857142857142,0.3615916955017301
MXAGGM??G@Og?@?P?,0.18681318681318682,2.2448979591836737,4,0.17391304347826086,4,0.6538461538461539,0.23333333333333334,0.3858131487889273
MXA?WM??G@Og???P_,0.18681318681318682,1.6734693877551021,5,0.17391304347826086,4,0.6538461538461539,0.16666666666666669,0.3858131487889273
MWEWOI??G?Oh?B??_,0.18681318681318682,1.816326530612245,5,0.17391304347826086,4,0.5128205128205128,0.3166666666666666,0.4273356401384083
MWEWGI??G?Oh?B?@?,0.18681318681318682,2.673469387755102,4,0.17391304347826086,4,0.5128205128205128,0.39761904761904765,0.4273356401384083
MWEWOE??G?O`?B?O_,0.18681318681318682,0.9591836734693878,6,0.17391304347826086,4,0.5128205128205128,0.25,0.4480968858131488
MWEWGE??G?O`?B?P?,0.18681318681318682,1.5306122448979593,5,0.17391304347826086,4,0.5128205128205128,0.32619047619047625,0.4480968858131488
MWEW?M??G?Oh?B?O?,0.18681318681318682,1.959183673469388,5,0.17391304347826086,4,0.5128205128205128,0.3523809523809524,0.4480968858131488
MWEOWE??G?O`?A?P_,0.18681318681318682,0.9591836734693878,5,0.17391304347826086,4,0.5128205128205128,0.03571428571428571,0.4273356401384083
MWEOWI??G?Oh?A?@_,0.18681318681318682,1.5306122448979593,5,0.17391304347826086,4,0.5128205128205128,0.11190476190476191,0.4273356401384083
MWEOOM??G?Oh?A?O_,0.18681318681318682,1.1020408163265307,5,0.17391304347826086,4,0.5128205128205128,0.07142857142857142,0.3667820069204152
MWEOGM??G?Oh?A?P?,0.18681318681318682,1.959183673469388,5,0.17391304347826086,4,0.5128205128205128,0.23333333333333334,0.38235294117647056
MWEGWE??G?O_?B?P_,0.18681318681318682,1.2448979591836735,5,0.17391304347826086,4,0.5128205128205128,0.15476190476190474,0.4273356401384083
MWEGWI??G?Og?B?@_,0.18681318681318682,1.816326530612245,5,0.17391304347826086,4,0.5128205128205128,0.3166666666666667,0.42733564013840836
MWEGOM??G?Og?B?O_,0.18681318681318682,1.3877551020408163,5,0.17391304347826086,4,0.5128205128205128,0.07142857142857142,0.342560553633218
MWEGGM??G?Og?B?P?,0.18681318681318682,1.959183673469388,5,0.17391304347826086,4,0.5128205128205128,0.23333333333333334,0.38235294117647056
MWE?WM??G?Og?A?P_,0.18681318681318682,1.3877551020408163,6,0.17391304347826086,4,0.5128205128205128,0.16666666666666669,0.38581314878892736
MWAWWE??G?O`?@?P_,0.18681318681318682,1.816326530612245,5,0.17391304347826086,4,0.5128205128205128,0.23095238095238096,0.42733564013840836
MWAWOM??G?Oh?@?O_,0.18681318681318682,1.959183673469388,5,0.17391304347826086,4,0.5128205128205128,0.05238095238095238,0.3633217993079585
MWAWWI??G?Oh?@?@_,0.18681318681318682,2.673469387755102,4,0.17391304347826086,4,0.5128205128205128,0.3976190476190476,0.42733564013840836
MWAWGM??G?Oh?@?P?,0.18681318681318682,3.1020408163265305,4,0.17391304347826086,4,0.5128205128205128,0.21904761904761907,0.342560553633218
MWAOWM??G?Oh???P_,0.18681318681318682,2.2448979591836737,5,0.17391304347826086,4,0.5128205128205128,0.1380952380952381,0.3633217993079585
MREOOI???@oh?A??_,0.18681318681318682,1.5306122448979593,7,0.17391304347826086,4,0.17094017094017094,0.13095238095238096,0.4221453287197232
MREOOE???@o`?A?O_,0.18681318681318682,0.9591836734693878,5,0.17391304347826086,4,0.1452991452991453,0.05952380952380952,0.38927335640138405
MREO?M???@oh?A?O?,0.18681318681318682,1.959183673469388,5,0.17391304347826086,4,0.1794871794871795,0.07142857142857142,0.3806228373702422
MREOGE???@o`?A?P?,0.18681318681318682,1.5306122448979593,5,0.17391304347826086,4,0.18376068376068375,0.03571428571428571,0.3806228373702422
MREOGI???@oh?A?@?,0.18681318681318682,2.3877551020408165,5,0.17391304347826086,4,0.18376068376068377,0.11190476190476191,0.35986159169550175
MREGOE???@o_?B?O_,0.18681318681318682,0.673469387755102,6,0.17391304347826086,4,0.2692307692307692,0.05952380952380952,0.38235294117647056
MREGOI???@og?B??_,0.18681318681318682,1.2448979591836735,6,0.17391304347826086,4,0.3205128205128205,0.13095238095238096,0.4221453287197232
MREGGI???@og?B?@?,0.18681318681318682,1.816326530612245,6,0.17391304347826086,4,0.34615384615384615,0.11190476190476191,0.35986159169550175
MREG?M???@og?B?O?,0.18681318681318682,1.3877551020408163,6,0.17391304347826086,4,0.3205128205128205,0.07142857142857142,0.35986159169550175
MREGGE???@o_?B?P?,0.18681318681318682,0.9591836734693878,6,0.17391304347826086,4,0.34615384615384615,0.03571428571428571,0.33217993079584773
MRE?WI???@og?A?@_,0.18681318681318682,0.9591836734693878,6,0.17391304347826086,4,0.47008547008546997,0.13095238095238096,0.4221453287197232
MRE?WE???@o_?A?P_,0.18681318681318682,0.673469387755102,6,0.17391304347826086,4,0.3846153846153846,0.05952380952380952,0.38235294117647056
MRAWOI???@oh?@??_,0.18681318681318682,1.816326530612245,5,0.17391304347826086,4,0.19658119658119658,0.11190476190476191,0.3477508650519031
MRAWOE???@o`?@?O_,0.18681318681318682,0.9591836734693878,5,0.17391304347826086,4,0.19658119658119655,0.03571428571428571,0.37370242214532867
MRE?GM???@og?A?P?,0.18681318681318682,1.3877551020408163,6,0.17391304347826086,4,0.717948717948718,0.2619047619047619,0.45501730103806226
MRAWGI???@oh?@?@?,0.18681318681318682,2.9591836734693877,5,0.17391304347826086,4,0.19658119658119655,0.10238095238095238,0.328719723183391
MRE?OM???@og?A?O_,0.18681318681318682,0.8163265306122449,6,0.17391304347826086,4,0.3717948717948718,0.11904761904761904,0.4221453287197232
MRAWGE???@o`?@?P?,0.18681318681318682,1.816326530612245,5,0.17391304347826086,4,0.19658119658119655,0.02619047619047619,0.33217993079584773
MRAOWE???@o`???P_,0.18681318681318682,1.2448979591836735,5,0.17391304347826086,4,0.19658119658119655,0.03571428571428571,0.37370242214532867
MRAW?M???@oh?@?O?,0.18681318681318682,2.2448979591836737,5,0.17391304347826086,4,0.1923076923076923,0.05238095238095238,0.33217993079584773
MRAOWI???@oh???@_,0.18681318681318682,1.816326530612245,5,0.17391304347826086,4,0.19658119658119658,0.11190476190476191,0.3304498269896194
MRAOOM???@oh???O_,0.18681318681318682,1.3877551020408163,5,0.17391304347826086,4,0.18803418803418803,0.07142857142857142,0.37370242214532867
MRAGWI???@og?@?@_,0.18681318681318682,1.5306122448979593,6,0.17391304347826086,4,0.6538461538461539,0.4119047619047619,0.439446366782007
MRAGWE???@o_?@?P_,0.18681318681318682,0.9591836734693878,6,0.17391304347826086,4,0.6538461538461539,0.25,0.4394463667820069
MRAGOM???@og?@?O_,0.18681318681318682,1.1020408163265307,6,0.17391304347826086,4,0.6538461538461539,0.07142857142857142,0.3615916955017301
MRAGGM???@og?@?P?,0.18681318681318682,1.959183673469388,6,0.17391304347826086,4,0.6538461538461539,0.23333333333333334,0.3858131487889273
MRA?WM???@og???P_,0.18681318681318682,1.3877551020408163,6,0.17391304347826086,4,0.6538461538461539,0.16666666666666669,0.3615916955017301
MQEWOI????oh?B??_,0.18681318681318682,2.1020408163265305,5,0.17391304347826086,4,0.2948717948717949,0.22142857142857145,0.3806228373702423
MQEWOE????o`?B?O_,0.18681318681318682,1.2448979591836735,5,0.17391304347826086,4,0.2948717948717949,0.15476190476190474,0.4342560553633218
MQEWGE????o`?B?P?,0.18681318681318682,1.816326530612245,5,0.17391304347826086,4,0.2948717948717949,0.23095238095238096,0.4342560553633218
